timestamp,open,high,low,close,volume
2025-12-14 20:00:00,3094.19,3097.63,3032.2,3063.14,74991.83
2025-12-15 00:00:00,3063.14,3150.91,3056.73,3108.9,87395.83
2025-12-15 04:00:00,3108.9,3145.16,3104.39,3128.97,35487.36
2025-12-15 08:00:00,3128.97,3177.48,3125.91,3157.25,34484.86
2025-12-15 12:00:00,3157.25,3159.04,2986.02,3011.01,144613.32
2025-12-15 16:00:00,3011.01,3017.58,2897.7,2939.79,162081.96
2025-12-15 20:00:00,2939.79,2968.67,2916.51,2964.4,73452.13
2025-12-16 00:00:00,2964.4,2977.8,2922.06,2936.54,57266.34
2025-12-16 04:00:00,2936.54,2950.95,2883.01,2923.8,43271.31
2025-12-16 08:00:00,2923.8,2963.87,2920.28,2957.76,33430.18
2025-12-16 12:00:00,2957.76,2981.74,2886.75,2963.15,123282.5
2025-12-16 16:00:00,2963.15,2967.62,2911.56,2945.37,103156.5
2025-12-16 20:00:00,2945.37,2965.47,2937.29,2962.09,39095.9
2025-12-17 00:00:00,2962.09,2973.52,2937.75,2947.0,31071.6
2025-12-17 04:00:00,2947.0,2953.65,2914.13,2947.44,27564.809999999998
2025-12-17 08:00:00,2947.44,2947.44,2907.53,2927.76,27653.32
2025-12-17 12:00:00,2927.76,3029.39,2886.43,2903.45,161867.6
2025-12-17 16:00:00,2903.45,2924.49,2790.23,2819.22,194281.41
2025-12-17 20:00:00,2819.22,2836.73,2804.69,2832.59,65279.619999999995
2025-12-18 00:00:00,2832.59,2846.72,2820.69,2830.86,40275.91
2025-12-18 04:00:00,2830.86,2840.64,2822.19,2835.27,22217.489999999998
2025-12-18 08:00:00,2835.27,2863.15,2831.46,2857.89,22534.94
2025-12-18 12:00:00,2857.89,2995.81,2853.44,2963.72,182690.32
2025-12-18 16:00:00,2963.72,2965.9,2774.49,2780.82,187151.56
2025-12-18 20:00:00,2780.82,2836.68,2778.4,2826.97,89774.54
2025-12-19 00:00:00,2826.97,2933.0,2807.33,2907.01,94053.44
2025-12-19 04:00:00,2907.01,2982.22,2905.65,2950.09,54746.5
2025-12-19 08:00:00,2950.09,2969.77,2936.54,2963.77,30059.23
2025-12-19 12:00:00,2963.77,3017.52,2942.1,2963.83,114362.37
2025-12-19 16:00:00,2963.83,3005.64,2935.7,2983.83,102690.56
2025-12-19 20:00:00,2983.83,3001.3,2973.6,2978.23,39327.19
2025-12-20 00:00:00,2978.23,2992.74,2969.74,2987.94,19009.03
2025-12-20 04:00:00,2987.94,2989.59,2973.86,2980.73,12093.08
2025-12-20 08:00:00,2980.73,2988.63,2974.06,2985.9,10902.58
2025-12-20 12:00:00,2985.9,2992.48,2965.84,2976.16,20124.809999999998
2025-12-20 16:00:00,2976.16,2980.39,2973.11,2977.27,7752.79
2025-12-20 20:00:00,2977.27,2985.04,2971.69,2977.06,7365.33
2025-12-21 00:00:00,2977.06,2980.33,2960.95,2972.19,15346.59
2025-12-21 04:00:00,2972.19,2981.75,2971.33,2979.98,7609.07
2025-12-21 08:00:00,2979.98,3011.98,2977.09,2996.21,22566.95
2025-12-21 12:00:00,2996.21,3004.59,2943.33,2973.97,51496.94
2025-12-21 16:00:00,2973.97,2996.9,2967.31,2990.92,32674.57
2025-12-21 20:00:00,2990.92,3011.7,2970.75,3001.6,28582.47
2025-12-22 00:00:00,3001.6,3059.44,2973.47,3020.87,72773.77
2025-12-22 04:00:00,3020.87,3041.94,3019.46,3029.11,22202.89
2025-12-22 08:00:00,3029.11,3057.25,3024.68,3048.46,34710.33
2025-12-22 12:00:00,3048.46,3072.82,3021.59,3051.65,95434.22
2025-12-22 16:00:00,3051.65,3058.72,2972.88,2979.39,79367.03
2025-12-22 20:00:00,2979.39,3013.94,2963.09,3007.85,52795.55
2025-12-23 00:00:00,3007.85,3034.05,2970.82,2990.55,43399.43
2025-12-23 04:00:00,2990.55,2998.06,2944.52,2963.25,31411.25
2025-12-23 08:00:00,2963.25,2973.85,2951.03,2972.39,18344.239999999998
2025-12-23 12:00:00,2972.39,2973.31,2900.88,2927.31,79453.89
2025-12-23 16:00:00,2927.31,2965.41,2907.97,2942.5,77190.44
2025-12-23 20:00:00,2942.5,2986.73,2939.64,2963.44,48387.6
2025-12-24 00:00:00,2963.44,2976.44,2919.92,2944.41,36199.71
2025-12-24 04:00:00,2944.41,2957.21,2916.19,2930.91,27064.93
2025-12-24 08:00:00,2930.91,2938.02,2913.12,2924.08,23942.37
2025-12-24 12:00:00,2924.08,2937.63,2887.54,2924.05,56597.03
2025-12-24 16:00:00,2924.05,2952.92,2920.19,2944.3,55375.16
2025-12-24 20:00:00,2944.3,2961.34,2940.39,2945.71,19381.77
2025-12-25 00:00:00,2945.71,2955.19,2934.86,2945.72,12832.46
2025-12-25 04:00:00,2945.72,2946.92,2936.55,2940.54,7069.11
2025-12-25 08:00:00,2940.54,2945.45,2910.93,2923.52,16823.8
2025-12-25 12:00:00,2923.52,2969.35,2918.86,2959.35,27888.0
2025-12-25 16:00:00,2959.35,2965.86,2942.22,2954.76,22100.52
2025-12-25 20:00:00,2954.76,2955.02,2889.78,2902.63,31096.75
2025-12-26 00:00:00,2902.63,2991.78,2893.1,2962.9,59314.73
2025-12-26 04:00:00,2962.9,2991.1,2950.69,2954.77,34443.46
2025-12-26 08:00:00,2954.77,2974.01,2953.06,2963.44,13642.26
2025-12-26 12:00:00,2963.44,2984.24,2893.18,2921.24,67514.16
2025-12-26 16:00:00,2921.24,2932.72,2905.07,2923.56,41675.03
2025-12-26 20:00:00,2923.56,2936.51,2920.07,2926.05,19652.62
2025-12-27 00:00:00,2926.05,2931.98,2920.32,2931.6,9651.68
2025-12-27 04:00:00,2931.6,2935.99,2926.51,2931.39,5068.12
2025-12-27 08:00:00,2931.39,2938.93,2916.72,2929.69,9437.67
2025-12-27 12:00:00,2929.69,2932.35,2924.11,2925.5,6881.74
2025-12-27 16:00:00,2925.5,2929.13,2916.14,2929.13,9302.35
2025-12-27 20:00:00,2929.13,2958.32,2926.83,2947.05,15584.939999999999
2025-12-28 00:00:00,2947.05,2949.74,2939.74,2941.88,9087.32
2025-12-28 04:00:00,2941.88,2945.48,2928.64,2937.09,8418.05
2025-12-28 08:00:00,2937.09,2945.11,2930.09,2942.04,7998.99
2025-12-28 12:00:00,2942.04,2958.8,2935.79,2947.73,13516.2
2025-12-28 16:00:00,2947.73,2952.76,2924.11,2931.68,20443.66
2025-12-28 20:00:00,2931.68,2953.14,2927.11,2949.22,16054.82
2025-12-29 00:00:00,2949.22,3044.9,2942.7,3040.84,74335.57
2025-12-29 04:00:00,3040.84,3054.67,3008.42,3016.63,38775.55
2025-12-29 08:00:00,3016.63,3022.95,2954.13,2957.16,42752.59
2025-12-29 12:00:00,2957.16,2962.89,2907.74,2933.04,87157.42
2025-12-29 16:00:00,2933.04,2943.28,2911.15,2929.5,58191.99
2025-12-29 20:00:00,2929.5,2941.52,2922.98,2935.12,32090.370000000003
2025-12-30 00:00:00,2935.12,2952.69,2916.17,2948.7,29528.25
2025-12-30 04:00:00,2948.7,2955.37,2934.15,2947.92,21408.559999999998
2025-12-30 08:00:00,2947.92,2999.97,2947.45,2975.35,46823.65
2025-12-30 12:00:00,2975.35,3005.99,2955.53,2986.75,84303.41
2025-12-30 16:00:00,2986.75,2991.67,2942.69,2969.42,81309.55
2025-12-30 20:00:00,2969.42,2973.14,2953.09,2970.74,33425.17
2025-12-31 00:00:00,2970.74,2981.79,2959.26,2967.39,24011.12
2025-12-31 04:00:00,2967.39,2976.17,2965.1,2973.51,13713.650000000001
2025-12-31 08:00:00,2973.51,2999.87,2959.7,2998.78,23057.32
2025-12-31 12:00:00,2998.78,3022.21,2964.27,2982.08,61082.299999999996
2025-12-31 16:00:00,2982.08,2993.66,2958.06,2967.23,53914.12
2025-12-31 20:00:00,2967.23,2980.15,2959.2,2967.53,33739.17
2026-01-01 00:00:00,2967.53,2984.52,2967.24,2975.53,15237.52
2026-01-01 04:00:00,2975.53,2979.27,2968.55,2973.67,11804.79
2026-01-01 08:00:00,2973.67,2988.49,2973.21,2985.37,6389.8
2026-01-01 12:00:00,2985.37,2991.44,2974.29,2986.34,11570.24
2026-01-01 16:00:00,2986.34,3001.53,2977.23,2991.62,19937.93
2026-01-01 20:00:00,2991.62,3006.64,2984.16,3000.79,19360.379999999997
2026-01-02 00:00:00,3000.79,3031.29,2989.48,3019.37,30640.97
2026-01-02 04:00:00,3019.37,3035.09,3005.75,3014.98,23981.54
2026-01-02 08:00:00,3014.98,3065.81,3012.64,3044.72,40490.89
2026-01-02 12:00:00,3044.72,3104.68,3012.5,3084.66,136391.1
2026-01-02 16:00:00,3084.66,3148.96,3078.88,3122.88,132014.38
2026-01-02 20:00:00,3122.88,3143.85,3110.09,3124.71,37819.450000000004
2026-01-03 00:00:00,3124.71,3135.41,3117.7,3124.42,21650.55
2026-01-03 04:00:00,3124.42,3126.36,3075.11,3089.1,23375.620000000003
2026-01-03 08:00:00,3089.1,3109.27,3083.59,3097.38,13114.380000000001
2026-01-03 12:00:00,3097.38,3113.02,3092.08,3099.82,18211.58
2026-01-03 16:00:00,3099.82,3116.88,3096.99,3111.55,13308.369999999999
2026-01-03 20:00:00,3111.55,3129.37,3106.08,3125.76,16422.34
2026-01-04 00:00:00,3125.76,3165.14,3125.35,3146.44,35694.1
2026-01-04 04:00:00,3146.44,3161.67,3132.56,3140.15,17231.54
2026-01-04 08:00:00,3140.15,3146.99,3125.44,3138.38,14812.36
2026-01-04 12:00:00,3138.38,3145.83,3117.97,3134.16,18498.68
2026-01-04 16:00:00,3134.16,3142.35,3118.11,3131.59,22108.42
2026-01-04 20:00:00,3131.59,3154.43,3129.84,3143.48,22938.99
2026-01-05 00:00:00,3143.48,3219.19,3142.52,3184.79,65083.7
2026-01-05 04:00:00,3184.79,3186.91,3134.99,3156.16,28406.54
2026-01-05 08:00:00,3156.16,3182.35,3151.93,3179.17,28345.8
2026-01-05 12:00:00,3179.17,3204.01,3133.51,3195.19,86130.98000000001
2026-01-05 16:00:00,3195.19,3228.23,3158.89,3222.63,86101.59
2026-01-05 20:00:00,3222.63,3264.46,3219.43,3225.24,60558.9
2026-01-06 00:00:00,3225.24,3247.39,3203.45,3224.99,41037.58
2026-01-06 04:00:00,3224.99,3252.28,3210.74,3218.37,35980.36
2026-01-06 08:00:00,3218.37,3241.89,3213.7,3237.24,24831.920000000002
2026-01-06 12:00:00,3237.24,3307.1,3229.15,3271.32,103560.92
2026-01-06 16:00:00,3271.32,3278.65,3182.07,3221.93,84481.42
2026-01-06 20:00:00,3221.93,3298.97,3221.64,3277.24,39616.729999999996
